df_index	text
014942	@bellanatomy @naiwill Siiim! Mais especificamente sobre venezuelanos no Brasil, mas sob o olhar da comunicação. Tiv… 
015448	@bellanna Testando URNAS venezuelanas e, o algoritmo agora infalível, no fodástico super mega computador do Barroso???...
004609	@benedito_franco O POVO VENEZUELANO COLOCOU MADURO ATRAVÉS DO VOTO NO PODER. MADURO NÃO TOMOU O PODER A FORÇA, AGOR… 
018497	@bentocaipira O grupo do Palmeiras tem o atual campeão boliviano, o atual campeão venezuelano e o vice campeão equa… 
016685	@bernardokuster2 Imigrantes venezuelanos chegando em Boa Vista - Roraima todos os dias fugidos da miséria socialist… 
005267	@bernardopkuster  @CanalHipocritas  @spiderconsense  @reflexoes_blog  Padre José Palmar, Venezuelano Sempre lutou p… 
011299	@beruta A ditadura Venezuelana, Cubana e Norte Coreana são militares. É isso que o Presidente combate
017857	@beta__rs Como assim permitiram uma empresa venezuelana???? Mais que  óbvio que não poderíamos confiar
018133	@beystwr amg 🥺🥺🥺 já vi algo parecido mas era um venezuelano
005173	@bfgbota @Pontifex_pt Mas atrocidades q são feitas ao povo venezuelano pelo assassino Maduro, ídolo de Lula e Cia.,… 
014990	"@bfsoz Adoro o conceito de músicas do B17. Uma que sempre vem na minha cabeça é a do venezuelano que canta ""Capitão… "
001153	@biaevinni Com eleições com APURAÇÃO SECRETA DE VOTOS e Urnas VENEZUELANAS Smartmatic, o povo não se sabe quem foi eleito de fato.
006717	@bialeao21 @Math_Figs Eu tô dizendo que é hipocrisia uma pessoa dizer que se compadece pelos venezuelanos, mas apoi… 
002684	@bibliotecarioSP @iagovicentin Os EUA estão desestabilizando a Venezuela? Porque continuam a comprar o petróleo venezuelano então?
002482	@blogdoca @familiadestro @POTUS @RoguePOTUSStaff @NarratedPOTUS @NicolasMaduro Os venezuelanos estão sendo caçados… 
006145	@blogdojefferson @lobaoeletrico POR QUE ONU ESTÁ DEIXANDO  ISSO ACONTECER COM OS VENEZUELANOS ?? MEU DEUS QUE TRAGÉ… 
008332	@blogdojefferson Em orações pelos irmãos venezuelanos.  🙏🙏
005417	@blogdojefferson Esse é outro que tem que ser preso, os venezuelanos agradeceriam
013744	@blogdojefferson Estamos no caminho venezuelano. Lá tb o STF deles fez a mesma coisa e deu no que deu. Ou o Preside… 
003919	@blogdojefferson Mas quando os venezuelanos quiseram acreditar que o comunismo lhes daria vida mansa e boa foram em… 
008237	@blogdojefferson Nos libertamos vcs tbm podem amigos Venezuelanos!
010915	@blogdojefferson SIM, ELES APOIAM. PARA ELES, A VONTADE POPULAR DO POVO VENEZUELANO É GOLPE.
005737	@blogdojefferson VENEZUELANOS E CUBANOS?????? meu deus é demais
018612	@blogdojosias @UOLNoticias @UOL Melhor deixar os generais com aroma Venezuelano do que fazer o povo comer cachorro como os venezuelanos!
018580	@blogdokayser @SoccerGremio aposta quanto que ele vai trazer um jogador aleatório do campeonato venezuelano
010799	@blogdopannunzio Mas o povo Venezuelano vai vai derrubar Maduro e será livre novamente.
008922	@blogjuniorcesar Cito um exemplo diferente: a novela venezuelana Joana A virgem, exibida pel Record em 2002, ai dep… 
002393	@bmazzeo Se fosse a anta Janete, aí é que não sobrava nada mesmo, é só ver o exemplo venezuelano
013130	@bonetti_gisele @N_Carvalheira Os nossos irmãos Venezuelanos acordaram e foram as ruas, já era tarde demais !! Vamo… 
017947	@bonfim_rubens @UOLNoticias Tentem nos calar, cheio de venezuelanos e argentinos que estão nas ruas conosco, pq fug… 
012852	@botafoguense179 @Miltonneves @Estadao @Emais_Estadao A “pequena” diferença que venezuelano e brasileiro vivem na t… 
016267	@bowiebicha @Douxleejieun @pradabitc @Itspaulo14 @forumpandlr Mas eu não comentei que as venezuelanas e colombianas… 
013217	@braizcsgo @PNAFGVeX @bczzfps @mibr N falei q a mibr é time venezuelano, falei q o camp so tem time merda e q tão c… 
018998	@brancafr @GadoDecider Cadê o mapa da fome. Isso aí tem em todos os países. E aqui no Brasil tem muito Venezuelanos pedindo comida, sabia?
009363	@brasil247 @Gylauer A única agressão que está sendo feita é a do Ditador Nicolaz Maduro ao povo venezuelano. Esse c… 
010732	@brasil247 @LatuffCartoons O governo Venezuelano é muito democrático !!!! #Aço no @NicolasMaduro  #OperacionLibertad 
003859	@brasil247 A oposição só boicotou as eleições porque sabe que se for as urnas perde, a direita venezuelana é uma op… 
010114	@brasil247 Acredite: PT, PSB, MST, CUT e afins lançaram hoje um “manifesto em solidariedade ao governo venezuelano”. 
005796	@brasil247 Com Bíblia ou sem ela, a população venezuelana agradece.
009612	@brasil247 Covarde...Se fosse pra distribuir maconha ou pó ele estaria a favor...O sangue do povo venezuelano está… 
016938	@brasil247 DAMARES E MICHELLE BOLSONARO COMPRAM SILÊNCIO DE CRIANÇAS VENEZUELANAS QUE FORAM VÍTIMAS DO PRESIDENTE!… 
008752	@brasil247 Dilma e Lula, são a favor da ditadura venezuelana. Abasteceram essa ditadura INFAME!
011664	@brasil247 Isso representa o que os venezuelanos vivem hoje; vivem na escuridão de um governo autoritário esquerdista.
016364	@brasil247 Meninas venezuelanas: compartilhe e restabeleça a verdade! Nunca foi tão fácil escolher um lado!… 
011720	@brasil247 Muitos tinham medo do Brasil virar uma Ditadura Venezuelana, mas agora estamos preste a virar uma Ditadu… 
004516	@brasil247 Olha o q o regime ditador comunista do Hugo Chaves fez com essa venezuelana. Antes enganada, achando q i… 
017858	@brasil247 Será que foi isso que aconteceu com os Venezuelanos?🤔
017751	@brasil247 𝐀 𝐩𝐢𝐜𝐚𝐧𝐡𝐚 𝐪𝐮𝐞 𝐨 𝐏𝐓 𝐯𝐚𝐢 𝐭𝐞 𝐝𝐚𝐫: Relatos de venezuelanos, muitos com boa formação profissional, do que os… 
006029	@bravo_margareth @simao_diz @ravena_star1 @BtzGilberto Vcs apoiam o regime venezuelano ?
006716	@brina_gugli Pois é,  ne, menina  Maduro  passa fogo nos venezuelanos desarmados e o ditador daqui quer armar o povo
007079	@britofelipebio Onde fica a sede dessa “desorganização”? Devolvam o óleo venezuelano pra lá!
012398	@brittojr Brasileiro sonha e  viver  como europeu e americano, mas vota p viver como um Venezuelano...
013996	@brnmoreno @Phillip_CXJ @ElinhoBighouse @BolsonaroSP Parabéns tb odeio o regime cubano e venezuelano! 👏👏👏👏👏👏🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷🇧🇷
005840	@brnoliveira_ Tb acho que não, as urnas são venezuelanas. Kakakakak. A fraude já está declarada.
006688	@brolshevik Ou ser o cara venezuelano lá que é odiado/temido pela ~direita brasileira~
019101	@brom_elisa Pia bosta acha que pode falar oque e respeito monte  bosta mimadinho, vai pra venezuelana se ta achando… 
018658	@brom_elisa Pra quem defende a democracia venezuelana não precisa de segurança só CV, PCC, FARC e o esseteefe.
019042	@brom_elisa Que roupa venezuelana é esta, sr comunista? Hipócrita, o povo so parou o churrasquinho pq a esquerda pr… 
005921	@brsemcomunas 🤖 Oi! Não é verdade que o TSE entregou códigos de segurança das urnas a venezuelanos. Leia o que, de… 
017752	@brucampellohoje Sabe como começou a queda da Venezuela? Elegendo Chavez. Eu não vejo venezuelano com nada além de… 
004115	@bruno_grossi esse venezuelano é aquele que ja foi especulado no são paulo ha um tempo atras ?
013040	@brunoformiga Rapaz eu juro que sempre pensei que o Aguinaga fosse Venezuelano...
004404	@brunogagliasso O brasileiro Jonatan Moisés Diniz foi libertado pela ditadura venezuelana. A esquerda brasileira, q… 
004884	@brunorsoficial @batboy_tricolor @Tec_Mundo Queria ver ele falar esse papinho vegano pra um grupo de venezuelanos m… 
011881	@brunosansil @Gorlami17 @LatuffCartoons e se o PM fosse venezuelano.. esse chupa rola diria a mesma coisa ?
012776	@cabocoperdido @mcataldo11 @lendo_no_frio @BrunoPena3103 @andrefran Porque os venezuelanos não fogem pra Cuba? 
014536	@cachorromagro36 @antoniotabet @GuilhermeBoulos Cachorro venezuelano vira ração
013748	@caduadv @LimaDoc Eu estou na dúvida se o carioca ixxxperto e evoluído está mais parecido com o Venezuelano ou com… 
006441	@cafecomferri A urna Venezuelana põe de volta....
014678	@cagadow @futebol_info @jprsgarbi nossa quanto esse cara ganha? olha q é venezuelano e joga num liga fraquissima
016985	@cainamargarida Amigo Margarida, um dia quando você tiver a oportunidade de conhecer um refugiado venezuelano (eu t… 
007944	@caioblinder O tempo desse ditador está em contagem regressiva, o povo venezuelano sofre as consequências e não dá… 
011624	@caiocostaaraujo Obrigado, amigo! Acho que o venezuelano vai dar certo no Bahia.
012646	@caiorevela @YahooBr Quem vai ter Natal menos gordofóbico são as famílias venezuelanas pela falta de comida
011474	@caleromarcelo @jairbolsonaro @MarceloCalero Os Venezuelanos foram desarmados, a contra gosto. Tal qual os Brasilei… 
011538	@caleromarcelo @jairbolsonaro Converse com um Venezuelano . 
013903	@camaradeputados Na ditadura venezuelana é o “presidente ditador” que persegue os opositores do regime. Na democrac… 
013882	@camila_abdo Bati palmas no meio da sala quando ele chamou Maduro de ditador venezuelano.
016444	@camilaabdo_ @alexandre Então você confirma que o tal velho brocha de 67 anos pode dizer que meninas venezuelanas d… 
017104	@camilabomfim Aquela turma de JORNALEIROS Venezuelanos, que hoje COME os próprios PETs, também fez postagens semelh… 
016657	@canalCCore2 Mas os brasileiros vêem muito vídeos porno venezuelano?  Pelo que eu sei os grandes produtores destes… 
017463	@cappellarianton Bolsonaro vai explicar o que significa PINTOU UM CLIMA dito para meninas venezuelanas de 14 anos de idade?
017622	@car0lsc @markus_lian @BilboGaiteiro @LoboEmerson Eu não, mas os Venezuelanos só passaram a comer cães a pouco temp… 
008688	@carinavitral @jairbolsonaro A mesma coisa dos milhares de venezuelanos que morreram de fome e violência nas mãos d… 
015840	@carlaayres Comprava JBS, Aike Batista, e ainda comprava apoia mandando dinheiro pra ditaduras como venezuelana.
010410	@carlastrass Entendo! Nosso país também tem um monte de haitianos, venezuelanos, nigerianas e oriundos de outros pa… 
013062	@carlavilhenaa O vírus é venezuelano?! O que tem de errado em chamar um vírus chinês de....vírus chines?!!! 🤔🤔🤔
018319	@carlealouis @ruizsergio A USL vai passar vocês venezuelanos e você falando da MLs   acorda pra vida 
018923	@carlinhosbrown @LulaOficial Passa duas semanas na Argentina, depois cinco dias na Venezuelana e somente três dias… 
007037	@carlosjordy Periga ser julgado por um venezuelano na ONU...
017982	@carlosjordy Pintou um clima com umas meninas Venezuelanas de 14 ANOS agora é CRIME HEDIONDO, VIU  gente?
012933	@carmelonetobr   era vende pra Argentina, agora escolheram o caminho venezuelano, melhor sai fora
016923	@carmelonetobr Gravíssimos são os episódios de Bolsonaro com as meninas venezuelanas e suas relações com  Roberto Jefferson.
015352	@carol_bomb A Zara também é outra que escraviza os venezuelanos em SP...
015160	@carolinamdlcg Só dá vontade de rir, ao melhor estilo venezuelano a meter medo às pessoas até o jornalista fala com… 
018484	@carolzxx_ @PostQuinta @mafewolff_ que lindo um venezuelano 👏👏👏👏
018971	@cartacapital No socialismo venezuelano não há fome?
007721	@cartacapital Relaxa PTralhada. A Polícia Federal do Moro já descobriu o navio q derramou o lixo venezuelano nas pr… 
013472	@carteiroreaca A cloroquina é aceite em todo mundo. Desde a democracia italiana até a ditadura venezuelana. 
017637	@carteiroreaca Mas vc tá representando o presidente tbm por ter falado exatamente a mesma coisa das meninas venezuelanas?
017775	@carteiroreaca Realmente,ele ama muito as crianças   Ainda mais as que são venezuelanas de 15/14 anos
011822	@cassiuszeilmann @fabriciocpovo @JuarezRoth O Cubillas é Venezuelano agora.
010905	@catarina_mart Isto sim é o reflexo de um país de esquerda bem ao tipo venezuelano.
004423	@catharinah16 MISERICÓRDIA. QUE MORRA ESSE FACÍNORA PARA LIBERTAÇÃO DO POVO VENEZUELANO...
015955	@caudaniela12 @taoquei1 @Santistadepre1 Venezuelanos, pela ótica da esquerda é um país maravilhoso, não existem ref… 
000053	@caue_tuga @JanainaDoBrasil Por exemplo, o Brasil pode deixar de comprar produtos venezuelanos. É um dos principais mercados.
013984	@caue_tuga @juanreol Fosse assim, a direita venezuelana venceria as eleições com 100% dos votos, não?
017260	@cauemoura Como assim com PINTOU UM CLIMA com uma garota venezuelana de 14 anos????  BOLSONARO PERVERTIDO BOLSONARO… 
010097	@chammas_tc Amigos meus venezuelanos testemunham! Tudo piorou com esse governo ditador! Pensamento retrógrado não t… 
018701	@charlesparreir1 @jairbolsonaro @govbrazil Cara é sério isso? você posta uma foto de uma venezuelana pedindo esmola… 
005206	@chicogarciaa Time venezuelano! Como repórter ta mal de visão
016704	@choquei ...PINTOU O CRIME. AGORA  É OFICIAL  , O PRESIDENTE  PEDÓFILO. VENEZUELANAS CONFIRMA:  BOZO  É PEDÓFILO.… 
017350	"@choquei Vezes que Bolsonaro falou que ""pintou um clima"":  1. Sobre meninas de 14, 15 anos venezuelanas"" 2 - não tem."
016543	@choquei “Pintou um clima com meninas venezuelanas de 14 e 15 anos”
012980	@ciell2002 Quem nasce no : Japão é japones Brasil é Brasileiro India é indiano Venezuela é Venezuelano Então se o v… 
011839	@cinefilo_K A gente vê pelos Cubanos, Venezuelanos, Norte Coreanos, q vc tem toda razão. Podes crer.
016816	@ciro_nogueira Fiquem de olho. Parece que ele foi atrás das meninas venezuelanas pra tentar outra fake news.
015734	@clarabiangulo Aqui no mato Grosso do Sul tem muito venezuelano precisando de ajuda tb
013258	@claudinoeu Um peso Venezuelano de moral pra você
013452	@claudioedantas @jairbolsonaro @NicolasMaduro Prezado, vc não sabe que Maduro desarmou o povo venezuelano? Isto é o… 
016807	@claudioedantas Após 'pintou um clima' de Bolsonaro, meninas venezuelanas faltam uma semana na escola
015229	@claudioedantas São uma quadrilha, organização criminosa com participação do @exercitooficial , assim como o modelo Venezuelano!
006020	@claudioedantas se nao fosse bloqueada por ele (sabe como eh os democratas da ditadura Venezuelana...) diria que na… 
012482	@claudiofgh @Almagro_OEA2015 @gugachacra Nem disfarça essa ditadura venezuelana...
009582	@clovisilha Tem certeza de que este papa fará alguma coisa pelo povo venezuelano? 
018899	@cmjornal E falaste ditador em reformas!!!!? Da vontade de rir...ele é outro norte-coreano ... outro venezuelano...… 
005425	@conexaopolitica DEVE SER BAITOLA IGUAL O COLEGUINHA DITADOR VENEZUELANO!
013674	@conexaopolitica Excelente plano de governo Venezuelano! Quando começa a estatização das multinacionais estrangeiras?
018366	@conexaopolitica Kkkk a melhor piada do dia! Ou compramos fertilizantes do Putinho ou do Porco venezuelano!
008304	@conexaopolitica Quantos desses professores se disponibilizam a ir pra Venezuela ficar no lugar dos venezuelanos qu… 
018174	@conradoserpa @olivwillington @kenmiIes Isso é livre kkkkk não tinha Venezuelano e cubano prendendo pessoas aqui po… 
005002	@constituyentepe @NicolasMaduro Vamos comparar a economia brasileira e a Venezuelana. Porque as que muitos venezuel… 
011994	@contandoestrela Sim, Venezuelana. Foi o podcast dessa semana
006575	"@cor0te ""Tem que respeitar a soberania do povo venezuelano"" mas tavam loucos pra usar um parecer de uma subcomissão… "
